source,target,number
"Ginsburg, SB","Rastinehad, AR",1
"Ginsburg, SB","Stricker, P",1
"Ginsburg, SB","Taimen, P",1
"Ginsburg, SB","Thompson, J",1
"Ginsburg, SB","Villani, R",1
"Gladkova, N","Gelikonov, G",1
"Gladkova, N","Vitkin, A",1
"Glatz, S","Guckenberger, M",1
"Glatz, S","Pruschy, M",1
"Glatz, S","Tanadini-Lang, S",1
"Glitza, IC","Allison, JP",1
"Glitza, IC","Carter, BW",1
"Glitza, IC","Clise-Dwyer, K",1
"Glitza, IC","Cooper, ZA",1
"Glitza, IC","Diab, A",1
"Glitza, IC","Futreal, PA",1
"Glitza, IC","Grimm, EA",1
"Glitza, IC","Hu, J",1
"Glitza, IC","Lazar, AJ",1
"Glitza, IC","Lee, JE",1
"Glitza, IC","Patel, SP",1
"Glitza, IC","Sharma, P",1
"Glitza, IC","Tetzlaff, MT",1
"Glitza, IC","Wargo, JA",1
"Glitza, IC","Wistuba, II",1
"Glitza, IC","Zhang, J",1
"Gnep, K","Acosta, O",1
"Gnep, K","Commandeur, F",1
"Gnep, K","de Crevoisier, R",1
"Gnep, K","Fargeas, A",1
"Gnep, K","Gutiérrez-Carvajal, RE",1
"Gnep, K","Hatt, M",1
"Gnep, K","Mathieu, R",1
"Gnep, K","Ospina, JD",1
"Gnep, K","Rohou, T",1
"Gnep, K","Rolland, Y",1
"Gnep, K","Vincendeau, S",1
"Goh, V","Montana, G",1
"Goldgof, D","Buatti, JM",1
"Goldgof, D","Grkovski, M",1
"Goldgof, D","Hall, L",1
"Goldgof, D","Hamarneh, G",1
"Goldgof, D","Huang, Q",1
"Goldgof, D","Kinahan, PE",1
"Goldgof, D","Laymon, CM",1
"Goldgof, D","Mountz, JM",1
"Goldgof, D","Muzi, JP",1
"Goldgof, D","Muzi, M",1
"Goldgof, D","Nehmeh, S",1
"Goldgof, D","Oborski, MJ",1
"Goldgof, D","Schabath, MB",1
"Goldgof, D","Sunderland, JJ",1
"Goldgof, D","Tan, Y",1
"Goldgof, D","Zhao, B",1
"Goldgof, DG","Court, LE",1
"Goldgof, DG","Gillies, RJ",1
"Goldgof, DG","Mackin, D",1
"Goldgof, DG","Moros, EG",1
"Gomez, D","Court, L",2
"Gomez, D","Jones, AK",2
"Gomez, D","Mackin, D",2
"Gomez, D","Stingo, F",2
"Gomez, D","Fontenot, J",1
"Gomez, D","Liao, Z",1
"Gomez, D","Mohan, R",1
"Gomez, D","Zhang, L",1
"Gorphe, P","Bidault, F",1
"Gorphe, P","Casiraghi, O",1
"Gorphe, P","Deutsch, E",1
"Gorphe, P","Ferté, C",1
"Gorphe, P","Lambin, P",1
"Gorphe, P","Robert, C",1
"Gorphe, P","Scoazec, JY",1
"Gorphe, P","Tao, Y",1
"Gorphe, P","Temam, S",1
"Götz, M","Bonekamp, D",3
"Götz, M","Maier-Hein, KH",3
"Götz, M","Schlemmer, HP",3
"Götz, M","Bendszus, M",2
"Götz, M","Radbruch, A",2
"Götz, M","Wick, A",2
"Götz, M","Wick, W",2
"Götz, M","Eidel, O",1
"Götz, M","Gählert, N",1
"Götz, M","Laun, FB",1
"Götz, M","Muschelli, J",1
"Götz, M","Neuberger, U",1
"Götz, M","Nowosielski, M",1
"Götz, M","Shinohara, RT",1
"Götz, M","Sill, M",1
"Götz, M","Tichy, D",1
"Götz, M","Wiesenfarth, M",1
"Gouy, S","Buvat, I",1
"Gouy, S","Deutsch, E",1
"Gouy, S","Robert, C",1
"Grahovac, M","Beyer, T",1
"Grahovac, M","Hacker, M",1
"Grahovac, M","Kiesel, B",1
"Grahovac, M","Mitterhauser, M",1
"Grahovac, M","Preusser, M",1
"Grahovac, M","Schmidbauer, V",1
"Grahovac, M","Traub-Weidinger, T",1
"Grahovac, M","Wadsak, W",1
"Grahovac, M","Woehrer, A",1
"Grimm, EA","Allison, JP",1
"Grimm, EA","Carter, BW",1
"Grimm, EA","Clise-Dwyer, K",1
"Grimm, EA","Cooper, ZA",1
"Grimm, EA","Futreal, PA",1
"Grimm, EA","Lazar, AJ",1
"Grimm, EA","Sharma, P",1
"Grimm, EA","Tetzlaff, MT",1
"Grimm, EA","Wargo, JA",1
"Grimm, EA","Wistuba, II",1
"Grimm, EA","Zhang, J",1
"Grkovski, M","Deasy, JO",2
"Grkovski, M","Lee, NY",2
"Grkovski, M","Oh, JH",2
"Grkovski, M","Schöder, H",2
"Grkovski, M","Buatti, JM",1
"Grkovski, M","Hamarneh, G",1
"Grkovski, M","Huang, Q",1
"Grkovski, M","Humm, JL",1
"Grkovski, M","Kinahan, PE",1
"Grkovski, M","Laymon, CM",1
"Grkovski, M","Mountz, JM",1
"Grkovski, M","Muzi, JP",1
"Grkovski, M","Muzi, M",1
"Grkovski, M","Nehmeh, S",1
"Grkovski, M","Oborski, MJ",1
"Grkovski, M","Sunderland, JJ",1
"Grkovski, M","Tan, Y",1
"Grkovski, M","Thorstad, WL",1
"Grkovski, M","Young, RJ",1
"Grkovski, M","Zhao, B",1
"Groen, HJ","Boellaard, R",1
"Groen, HJ","Dingemans, AC",1
"Groen, HJ","Lambin, P",1
"Groen, HJ","Smit, EF",1
"Groen, HJ","Troost, EG",1
"Groen, HJ","van der Noort, V",1
"Gronchi, A","Mainardi, LT",1
"Gronchi, A","Marchianò, A",1
"Grootjans, W","Bussink, J",1
"Grootjans, W","de Geus-Oei, LF",1
"Grootjans, W","Le Rest, CC",1
"Grootjans, W","Oyen, WJ",1
"Grootjans, W","Tixier, F",1
"Grootjans, W","van der Vos, CS",1
"Grootjans, W","Visser, EP",1
"Grootjans, W","Visvikis, D",1
"Grootjans, W","Vriens, D",1
"Grossmann, P","Aerts, HJ",9
"Grossmann, P","Lambin, P",6
"Grossmann, P","Aerts, HJ",5
"Grossmann, P","Bussink, J",4
"Grossmann, P","Haibe-Kains, B",3
"Grossmann, P","Leijenaar, RT",3
"Grossmann, P","Rietbergen, MM",3
"Grossmann, P","Rietveld, D",3
"Grossmann, P","Leijenaar, RT",3
"Grossmann, P","Hou, Y",2
"Grossmann, P","Mak, RH",2
"Grossmann, P","Oxnard, GG",2
"Grossmann, P","Quackenbush, J",2
"Grossmann, P","Rios Velazquez, E",2
"Grossmann, P","Rizvi, N",2
"Grossmann, P","Schwartz, LH",2
"Grossmann, P","Tan, Y",2
"Grossmann, P","Zhao, B",2
"Grossmann, P","Carvalho, S",1
"Grossmann, P","Cavalho, S",1
"Grossmann, P","Dekker, A",1
"Grossmann, P","Gillies, RJ",1
"Grossmann, P","Hermann, G",1
"Grossmann, P","Hoebers, F",1
"Grossmann, P","Lee, SW",1
"Grossmann, P","Leemans, CR",1
"Grossmann, P","Mak, R",1
"Grossmann, P","Monshouwer, R",1
"Grossmann, P","Abrey, L",1
"Grossmann, P","Aerts, HJWL",1
"Grossmann, P","Alexander, BM",1
"Grossmann, P","Bui, MM",1
"Grossmann, P","Chang, K",1
"Grossmann, P","Dunn, WD",1
"Grossmann, P","El-Hachem, N",1
"Grossmann, P","Gillies, RJ",1
"Grossmann, P","Gutman, DA",1
"Grossmann, P","Haibe-Kains, B",1
"Grossmann, P","Holder, CA",1
"Grossmann, P","Huang, R",1
"Grossmann, P","Lambin, P",1
"Grossmann, P","Rahman, R",1
"Grossmann, P","Reardon, DA",1
"Grossmann, P","Rios Velazquez, E",1
"Grossmann, P","Schwartz, LH",1
"Grossmann, P","Stringfield, O",1
"Grossmann, P","Wen, PY",1
"Grundy, RG","Arvanitis, TN",1
"Grundy, RG","Peet, AC",1
"Gu, D","Dong, Y",3
"Gu, D","Huang, W",3
"Gu, D","Mo, X",3
"Gu, D","Ouyang, F",3
"Gu, D","Zhang, L",3
"Gu, D","Zhang, S",3
"Gu, D","Tian, J",2
"Gu, D","Chen, W",1
"Gu, D","Guo, B",1
"Gu, D","Lian, Z",1
"Gu, D","Liang, C",1
"Gu, D","Liang, L",1
"Gu, D","Liu, J",1
"Gu, D","Luo, X",1
"Gu, D","Pei, S",1
"Gu, JQ","Bai, Y",1
"Gu, JQ","Wang, MY",1
"Guan, M","Dong, D",1
"Guan, M","Kong, L",1
"Guan, M","Lian, Y",1
"Guan, M","Shi, D",1
"Guan, M","Song, J",1
"Guan, M","Tang, Z",1
"Guan, M","Tian, J",1
"Guan, M","Wang, M",1
"Guan, M","Wang, S",1
"Guckenberger, M","Tanadini-Lang, S",4
"Guckenberger, M","Konukoglu, E",1
"Guckenberger, M","Lambin, P",1
"Guerrero, T","Al-Hallaq, HA",2
"Guha-Thakurta, N","Court, LE",1
"Guha-Thakurta, N","Fave, X",1
"Guha-Thakurta, N","Ferguson, SD",1
"Guha-Thakurta, N","Li, J",1
"Guha-Thakurta, N","Mackin, D",1
"Guha-Thakurta, N","Zhang, L",1
"Guimond, L","Arneodo, A",1
"Guimond, L","Gerasimova-Chechkina, E",1
"Guimond, L","Harrow, AR",1
"Guimond, L","Khalil, A",1
"Gumbs, C","Allison, JP",1
"Gumbs, C","Amaria, RN",1
"Gumbs, C","Austin-Breneman, J",1
"Gumbs, C","Bernatchez, C",1
"Gumbs, C","Carter, BW",1
"Gumbs, C","Chen, WS",1
"Gumbs, C","Chin, L",1
"Gumbs, C","Clise-Dwyer, K",1
"Gumbs, C","Cogdill, AP",1
"Gumbs, C","Cooper, ZA",1
"Gumbs, C","Davies, MA",1
"Gumbs, C","Diab, A",1
"Gumbs, C","Futreal, PA",1
"Gumbs, C","Gershenwald, JE",1
"Gumbs, C","Glitza, IC",1
"Gumbs, C","Grimm, EA",1
"Gumbs, C","Hu, J",1
"Gumbs, C","Hudgens, CW",1
"Gumbs, C","Hwu, P",1
"Gumbs, C","Lazar, AJ",1
"Gumbs, C","Lee, JE",1
"Gumbs, C","Nezi, L",1
"Gumbs, C","Patel, SP",1
"Gumbs, C","Roszik, J",1
"Gumbs, C","Sharma, P",1
"Gumbs, C","Sloane, RS",1
"Gumbs, C","Tawbi, H",1
"Gumbs, C","Tetzlaff, MT",1
"Gumbs, C","Thornton, RL",1
"Gumbs, C","Wargo, JA",1
"Gumbs, C","Wistuba, II",1
"Gumbs, C","Woodman, SE",1
"Gumbs, C","Zhang, J",1
"Gunderson, CC","Liu, H",1
"Gunderson, CC","Mannel, RS",1
"Gunderson, CC","Moore, K",1
"Gunderson, CC","Moxley, KM",1
"Gunderson, CC","Qiu, Y",1
"Gunderson, CC","Zheng, B",1
"Guo, B","Chen, W",1
"Guo, B","Liang, C",1
"Guo, B","Liang, L",1
"Guo, B","Zhang, S",1
"Guo, BL","Dong, YH",1
"Guo, BL","Hu, QG",1
"Guo, BL","Huang, WH",1
"Guo, BL","Mo, XK",1
"Guo, BL","Zhang, B",1
"Guo, BL","Zhang, L",1
"Guo, BL","Zhang, SX",1
"Guo, F","Chen, G",1
"Guo, F","Cheng, G",1
"Guo, F","Cui, LB",1
"Guo, F","Li, C",1
"Guo, F","Liu, L",1
"Guo, F","Liu, TT",1
"Guo, F","Qin, W",1
"Guo, F","Tian, P",1
"Guo, F","Wei, W",1
"Guo, F","Xu, ZL",1
"Guo, F","Ye, J",1
"Guo, F","Yin, H",1
"Guo, F","Zhang, HJ",1
"Guo, W","Zhu, Y",2
"Guo, W","Drukker, K",1
"Guo, W","Giger, ML",1
"Guo, W","Ji, Y",1
"Guo, W","Lan, L",1
"Guo, W","Burnside, E",1
"Guo, W","Drukker, K",1
"Guo, W","Giger, ML",1
"Guo, W","Ji, Y",1
"Guo, W","Lan, L",1
"Guo, W","Morris, E",1
"Guo, W","Whitman, G",1
"Guo, W","Yang, S",1
"Guo, Y","Wang, Y",4
"Guo, Y","Wang, Y",3
"Guo, Y","Zhang, Q",2
"Guo, Y","Cao, W",1
"Guo, Y","Chang, C",1
"Guo, Y","Zheng, H",1
"Guo, Y","Chang, C",1
"Guo, Y","Qiao, M",1
"Guoqing Wu,","Jinhua Yu,",1
"Guoqing Wu,","Liang Chen,",1
"Guoqing Wu,","Yi Guo,",1
"Guoqing Wu,","Yuanyuan Wang,",1
"Guoqing Wu,","Zhifeng Shi,",1
"Gupta, A","Dennie, C",1
"Gupta, A","Hatanpaa, KJ",1
"Gupta, A","Macdonald, DB",1
"Gupta, A","Madabhushi, A",1
"Gupta, A","Rogers, L",1
"Gupta, A","Rybicki, FJ",1
"Gupta, A","Seely, JM",1
"Gupta, A","Shabana, W",1
"Gupta, A","Singh, G",1
"Gupta, A","Sloan, A",1
"Gupta, A","Thornhill, RE",1
"Gupta, S","Aerts, HJWL",1
"Gupta, S","Alexander, BM",1
"Gupta, S","Al-Mefty, O",1
"Gupta, S","Beroukhim, R",1
"Gupta, S","Dunn, IF",1
"Gupta, S","Huang, RY",1
"Gupta, S","Santagata, S",1
"Gupta, S","Wen, PY",1
"Gutiérrez-Carvajal, RE","Acosta, O",1
"Gutiérrez-Carvajal, RE","Commandeur, F",1
"Gutiérrez-Carvajal, RE","de Crevoisier, R",1
"Gutiérrez-Carvajal, RE","Hatt, M",1
"Gutiérrez-Carvajal, RE","Mathieu, R",1
"Gutiérrez-Carvajal, RE","Ospina, JD",1
"Gutiérrez-Carvajal, RE","Rohou, T",1
"Gutiérrez-Carvajal, RE","Rolland, Y",1
"Gutiérrez-Carvajal, RE","Vincendeau, S",1
"Gutman, DA","Aerts, HJ",1
"Gutman, DA","Dunn, WD",1
"Gutman, DA","Holder, CA",1
"Guvenis, A","Balagurunathan, Y",1
"Guvenis, A","Gillies, RJ",1
"Guvenis, A","Lambin, P",1
"Guvenis, A","Liu, Y",1
"Guvenis, A","Schabath, MB",1
"Guvenis, A","Wang, H",1
"Gyöngyi, Z","Bergmann, R",1
"Gyöngyi, Z","Budán, F",1
"Gyöngyi, Z","Karlinger, K",1
"Gyöngyi, Z","Máthé, D",1
"Gyöngyi, Z","Pócsik, M",1
"Ha, S","Bang, JI",1
"Ha, S","Kim, EK",1
"Ha, S","Lee, HY",1
"Ha, S","Park, S",1
"Haberkorn, U","Flechsig, P",2
"Haberkorn, U","Giesel, FL",2
"Hacker, M","Traub-Weidinger, T",1
"Hadjiiski, L","Alva, A",2
"Hadjiiski, L","Caoili, EM",2
"Hadjiiski, L","Cha, KH",2
"Hadjiiski, L","Chan, HP",2
"Hadjiiski, L","Cohan, RH",2
"Hadjiiski, L","Paramagul, C",2
"Hadjiiski, L","Balagurunathan, Y",1
"Hadjiiski, L","Cha, K",1
"Hadjiiski, L","Gillies, R",1
"Hadjiiski, L","Goldgof, D",1
"Hadjiiski, L","Samala, RK",1
"Hadjiiski, L","Wei, J",1
"Hadjiiski, L","Weizer, A",1
"Hadjiiski, L","Weizer, AZ",1
"Hadjiiski, L","Zhou, C",1
"Haga, A","Abe, O",1
"Haga, A","Aoki, S",1
"Haga, A","Nakagawa, K",1
"Haga, A","Nawa, K",1
"Haga, A","Takahashi, W",1
"Haga, A","Yamashita, H",1
"Haibe-Kains, B","Aerts, HJ",5
"Haibe-Kains, B","Lambin, P",5
"Haibe-Kains, B","Gillies, RJ",2
"Haibe-Kains, B","Mak, RH",2
"Haibe-Kains, B","Rietbergen, MM",2
"Haibe-Kains, B","Rietveld, D",2
"Haibe-Kains, B","Dekker, A",1
"Haibe-Kains, B","Hoebers, F",1
"Haibe-Kains, B","Leemans, CR",1
"Haibe-Kains, B","Quackenbush, J",1
"Haider, MA","Khalvati, F",4
"Haider, MA","Wong, A",4
"Haie-Meder, C","Deutsch, E",2
"Haie-Meder, C","Robert, C",2
"Haie-Meder, C","Gouy, S",1
"Haim, O","Blumenthal, DT",1
"Haim, O","Bokstein, F",1
"Haim, O","Kashanian, A",1
"Haim, O","Ram, Z",1
"Haim, O","Shahar, T",1
"Hall, L","Gillies, RJ",1
"Hall, W","Erickson, B",1
"Hall, W","Knechtges, P",1
"Hall, W","Li, D",1
"Hall, W","Li, XA",1
"Hall, W","Song, Y",1
"Hall, W","Tao, Y",1
"Hall, W","Zheng, C",1
"Hamarneh, G","Buatti, JM",1
"Hamarneh, G","Huang, Q",1
"Hamarneh, G","Kinahan, PE",1
"Hamarneh, G","Laymon, CM",1
"Hamarneh, G","Mountz, JM",1
"Hamarneh, G","Muzi, JP",1
"Hamarneh, G","Muzi, M",1
"Hamarneh, G","Nehmeh, S",1
"Hamarneh, G","Oborski, MJ",1
"Hamarneh, G","Sunderland, JJ",1
"Hamarneh, G","Tan, Y",1
"Hamarneh, G","Zhao, B",1
"Hanania, AN","Bantis, LE",1
"Hanania, AN","Feng, Z",1
"Hanania, AN","Katz, MH",1
"Hanania, AN","Koay, EJ",1
"Hanania, AN","Maitra, A",1
"Hanania, AN","Tamm, EP",1
"Hanania, AN","Wang, H",1
"Hansen, O","Lambin, P",1
"Harrow, AR","Arneodo, A",1
"Harrow, AR","Khalil, A",1
"Haspinger, E","Deutsch, E",1
"Haspinger, E","Ferté, C",1
"Haspinger, E","Jaudet, C",1
"Haspinger, E","Massard, C",1
"Haspinger, E","Soria, JC",1
"Haspinger, E","Varga, A",1
"Hassan, I","Zinn, PO",2
"Hassan, I","Colen, RR",1
"Hassan, I","Kumar, A",1
"Hassan, I","Bakhtiari, AS",1
"Hassan, I","Colen, RR",1
"Hassan, I","Kumar, AJ",1
"Hassan, I","Luedi, MM",1
"Hassan, I","Sawaya, R",1
"Hassan, I","Thomas, GA",1
"Hassan, I","Weinberg, JS",1
"Hassan, L","Tanougast, C",1
"Hatanpaa, KJ","Madabhushi, A",1
"Hatanpaa, KJ","Rogers, L",1
"Hatanpaa, KJ","Sloan, A",1
"Hatt, M","Visvikis, D",3
"Hatt, M","Visvikis, D",3
"Hatt, M","Acosta, O",1
"Hatt, M","Albert, A",1
"Hatt, M","Coimbra, C",1
"Hatt, M","de Crevoisier, R",1
"Hatt, M","Delvenne, P",1
"Hatt, M","Hustinx, R",1
"Hatt, M","Koopmansch, B",1
"Hatt, M","Lambert, F",1
"Hatt, M","Schick, U",1
"Hatt, M","Seidel, L",1
"Hatt, M","Fayad, H",1
"Hatt, M","Jaouen, V",1
"Hatt, M","Laurent, B",1
"Hatt, M","Le Rest, CC",1
"Hatzoglou, V","Apte, A",1
"Hatzoglou, V","Deasy, JO",1
"Hatzoglou, V","Lee, NY",1
"Hatzoglou, V","Riaz, N",1
"Hatzoglou, V","Saleh, Z",1
"Hawkins, S","Balagurunathan, Y",1
"Hawkins, S","Cherezov, D",1
"Hawkins, S","Garcia, A",1
"Hawkins, S","Gatenby, RA",1
"Hawkins, S","Gillies, RJ",1
"Hawkins, S","Goldgof, D",1
"Hawkins, S","Hall, L",1
"Hawkins, S","Krewer, H",1
"Hawkins, S","Li, Q",1
"Hawkins, S","Liu, Y",1
"Hawkins, S","Schabath, MB",1
"Hawkins, S","Stringfield, O",1
"Hawkins, S","Wang, H",1
"Haymaker, C","Allison, JP",1
"Haymaker, C","Amaria, RN",1
"Haymaker, C","Austin-Breneman, J",1
"Haymaker, C","Bernatchez, C",1
"Haymaker, C","Carter, BW",1
"Haymaker, C","Chen, WS",1
"Haymaker, C","Chin, L",1
"Haymaker, C","Clise-Dwyer, K",1
"Haymaker, C","Cogdill, AP",1
"Haymaker, C","Cooper, ZA",1
"Haymaker, C","Davies, MA",1
"Haymaker, C","Diab, A",1
"Haymaker, C","Forget, MA",1
"Haymaker, C","Futreal, PA",1
"Haymaker, C","Gershenwald, JE",1
"Haymaker, C","Glitza, IC",1
"Haymaker, C","Grimm, EA",1
"Haymaker, C","Gumbs, C",1
"Haymaker, C","Hu, J",1
"Haymaker, C","Hudgens, CW",1
"Haymaker, C","Hwu, P",1
"Haymaker, C","Lazar, AJ",1
"Haymaker, C","Lee, JE",1
"Haymaker, C","Little, LD",1
"Haymaker, C","Nezi, L",1
"Haymaker, C","Patel, SP",1
"Haymaker, C","Roszik, J",1
"Haymaker, C","Sharma, P",1
"Haymaker, C","Sloane, RS",1
"Haymaker, C","Tawbi, H",1
"Haymaker, C","Tetzlaff, MT",1
"Haymaker, C","Thornton, RL",1
"Haymaker, C","Wargo, JA",1
"Haymaker, C","Wistuba, II",1
"Haymaker, C","Woodman, SE",1
"Haymaker, C","Zhang, J",1
"Haynes, AM","Brenner, P",1
"Haynes, AM","Delprado, W",1
"Haynes, AM","Jambor, I",1
"Haynes, AM","Madabhushi, A",1
"Haynes, AM","Pulbrock, M",1
"Haynes, AM","Rastinehad, AR",1
"Haynes, AM","Stricker, P",1
"Haynes, AM","Taimen, P",1
"Haynes, AM","Thompson, J",1
"Haynes, AM","Villani, R",1
"He, L","Liang, C",8
"He, L","Huang, Y",5
"He, L","Liu, Z",5
"He, L","Chen, X",4
"He, L","Tian, J",4
"He, L","Huang, Y",4
"He, L","Ma, Z",3
"He, L","Liang, C",3
"He, L","Dong, D",2
"He, L","Liu, Z",2
"He, L","Ma, Z",2
"He, L","Chen, S",1
"He, L","Cheng, Z",1
"He, L","Huang, X",1
"He, L","Liang, CS",1
"He, L","Liu, ZY",1
"He, L","Ma, ZL",1
"He, L","Pan, D",1
"He, L","Wu, P",1
"He, L","Xie, J",1
"He, L","Ye, W",1
"He, L","Yuan, C",1
"He, X","Dong, Y",1
"He, X","Gu, D",1
"He, X","Huang, W",1
"He, X","Mo, X",1
"He, X","Ouyang, F",1
"He, X","Tian, J",1
"He, X","Zhang, L",1
"He, X","Zhang, S",1
"Helguera, M","Baum, SA",1
"Helguera, M","Moore, GJ",1
"Hendifar, A","Tuli, R",1
"Heo, DS","Goo, JM",1
"Hermann, G","Aerts, HJ",1
"Hermann, G","Haibe-Kains, B",1
"Hermann, G","Lambin, P",1
"Hermann, G","Mak, RH",1
"Hippe, DS","Elias, S",1
"Hippe, DS","Huang, Z",1
"Hippe, DS","Jia, G",1
"Hippe, DS","Kinahan, PE",1
"Hippe, DS","Knopp, MV",1
"Hippe, DS","Lo, SS",1
"Hippe, DS","Mayr, NA",1
"Hippe, DS","Nelson, D",1
"Hippe, DS","Partridge, SC",1
"Hippe, DS","Sandison, GA",1
"Hippe, DS","Wu, W",1
"Ho, A","Brown, PD",1
"Ho, A","Court, LE",1
"Ho, A","Fave, X",1
"Ho, A","Ferguson, SD",1
"Ho, A","Guha-Thakurta, N",1
"Ho, A","Jiang, W",1
"Ho, A","Li, J",1
"Ho, A","Logan, J",1
"Ho, A","Mackin, D",1
"Ho, A","McGovern, SL",1
"Ho, A","Wang, X",1
"Ho, A","Zhang, L",1
"Hoadley, KA","Conzen, SD",2
"Hoadley, KA","Fan, C",2
"Hoadley, KA","Huang, E",2
"Hoadley, KA","Morris, EA",2
"Hoadley, KA","Net, JM",2
"Hoadley, KA","Sutton, EJ",2
"Hoadley, KA","Whitman, GJ",2
"Hoadley, KA","Ganott, M",1
"Hoadley, KA","Giger, ML",1
"Hoadley, KA","Ji, Y",1
"Hoadley, KA","Perou, CM",1
"Hoadley, KA","Zuley, M",1
"Hobbs, BP","Behrens, C",1
"Hobbs, BP","Chang, JY",1
"Hobbs, BP","Court, LE",1
"Hobbs, BP","Erasmus, JJ",1
"Hobbs, BP","Koay, EJ",1
"Hobbs, BP","Li, X",1
"Hobbs, BP","Parra Cuentas, ER",1
"Hobbs, BP","Rodriguez Canales, J",1
"Hobbs, BP","Sepesi, B",1
"Hobbs, BP","Wistuba, II",1
"Hodul, P","Gillies, R",1
"Hodul, P","Karreth, FA",1
"Hodul, P","Magliocco, A",1
"Hodul, P","Malafa, MP",1
"Hodul, P","Merchant, N",1
"Hodul, P","Trevino, JG",1
"Hoebers, F","Dekker, A",1
"Hoebers, F","Gillies, RJ",1
"Hoebers, F","Lambin, P",1
"Hoebers, F","Leemans, CR",1
"Hoebers, F","Quackenbush, J",1
"Hoebers, F","Rietbergen, MM",1
"Hoebers, FJ","Aerts, HJ",1
"Hoebers, FJ","Chan, B",1
"Hoebers, FJ","Huang, SH",1
"Hoebers, FJ","Lambin, P",1
"Hoebers, FJ","O'sullivan, B",1
"Hoebers, FJ","van Elmpt, WJ",1
"Hoebers, FJ","Waldron, JN",1
"Hoekstra, CJ","Boellaard, R",1
"Hoekstra, CJ","Dekker, AL",1
"Hoekstra, CJ","Gillies, RJ",1
"Hoekstra, CJ","Lambin, P",1
"Hoekstra, OS","Boellaard, R",3
"Hoekstra, OS","Lambin, P",2
"Hoekstra, OS","Smit, EF",2
"Hoekstra, OS","Dekker, AL",1
"Hoekstra, OS","Dingemans, AC",1
"Hoekstra, OS","Gillies, RJ",1
"Hoekstra, OS","Groen, HJ",1
"Hoekstra, OS","Hoekstra, CJ",1
"Hoekstra, OS","Troost, EG",1
"Hoekstra, OS","van der Noort, V",1
"Hoffe, S","Centeno, BA",1
"Hoffe, S","Coppola, D",1
"Hoffe, S","Gillies, R",1
"Hoffe, S","Jiang, K",1
"Hoffe, S","Li, Q",1
"Hoffe, S","Magliocco, A",1
"Hoffe, S","Malafa, M",1
"Hoffe, S","Merchant, N",1
"Hoffe, S","Trevino, J",1
"Hoffman, J","McNitt-Gray, M",1
"Hoffman, J","Noo, F",1
"Hoffman, J","Young, S",1
"Hoffmann, U","Maurovich-Horvat, P",1
"Hoffmann, U","Merkely, B",1
"Hoimes, C","Avril, N",1
"Hoimes, C","Madabhushi, A",1
"Holder, CA","Aerts, HJ",1
"Holder, CA","Fevrier-Sullivan, B",1
"Holder, CA","Freymann, JB",1
"Holder, CA","Huang, EP",1
"Holder, CA","Rao, A",1
"Holland-Letz, T","Flechsig, P",1
"Holland-Letz, T","Haberkorn, U",1
"Holland-Letz, T","Kauczor, HU",1
"Holland-Letz, T","Schwartz, LH",1
"Hong, DS","Fu, S",1
"Hong, DS","Giniebra-Camejo, D",1
"Hong, DS","Mendoza, T",1
"Hong, DS","Meric-Bernstam, F",1
"Hong, DS","Naing, A",1
"Hong, DS","Sharma, P",1
"Hong, DS","Sheshadri, A",1
"Hong, DS","Stephen, B",1
"Hong, DS","Subbiah, V",1
"Hong, JH","Chen, FH",1
"Hong, JH","Lin, YP",1
"Hong, JH","Ng, SH",1
"Hong, JH","Wang, CC",1
"Horváth, I","Bergmann, R",1
"Horváth, I","Budán, F",1
"Horváth, I","Gyöngyi, Z",1
"Horváth, I","Karlinger, K",1
"Horváth, I","Máthé, D",1
"Horváth, I","Pócsik, M",1
"Horváth, I","Veres, DS",1
"Hosny, A","Aerts, HJWL",1
"Hosny, A","Aucoin, N",1
"Hosny, A","Beets-Tan, RGH",1
"Hosny, A","Fillion-Robin, JC",1
"Hosny, A","Narayan, V",1
"Hosny, A","Pieper, S",1
"Hou, Y","Aerts, HJ",4
"Hou, Y","Mak, RH",4
"Hou, Y","Franco, I",2
"Hou, Y","Romano, J",2
"Hou, Y","Haibe-Kains, B",1
"Hou, Y","Hermann, G",1
"Hou, Y","Lambin, P",1
"Hou, Y","Lee, SW",1
"Hou, Y","Leijenaar, RT",1
"Hou, Y","Parmar, C",1
"Hou, Y","Rios Velazquez, E",1
"Hou, Z","Li, S",1
"Hou, Z","Liu, J",1
"Hou, Z","Ren, W",1
"Hou, Z","Sun, Y",1
"Hou, Z","Wan, S",1
"Hou, Z","Yan, J",1
"Hricak, H","Deasy, J",1
"Hricak, H","Sala, E",1
"Hricak, H","Snyder, A",1
"Hsieh, KL","Chen, CY",1
"Hsieh, KL","Lo, CM",1
"Hsu, CY","Chen, YH",1
"Hsu, CY","Cheng, AL",1
"Hsu, CY","Kuo, CC",1
"Hsu, CY","Kuo, SH",1
"Hsu, CY","Lan, KH",1
"Hsu, CY","Wang, CW",1
"Hsu, WC","Comito, T",1
"Hsu, WC","Franceschini, D",1
"Hsu, WC","Franzese, C",1
"Hsu, WC","Kirienko, M",1
"Hsu, WC","Lobefalo, F",1
"Hsu, WC","Reggiori, G",1
"Hsu, WC","Scorsetti, M",1
"Hsu, WC","Sollini, M",1
"Hsu, WC","Wang, PM",1
"Hu, C","Dong, D",1
"Hu, C","Li, W",1
